id,cryptocurrency,amount,exit_price,total_value,executed_at,original_purchase_amount,original_purchase_price,original_purchase_value,exit_value,realized_pnl,realized_pnl_pct,execution_mode,strategy_trigger,notes
effb124c-f1e7-4b7e-a1ad-ff38042b0c5c,SOL,5.01169395,120.03000000,601.55,2026-01-13 07:50:37,5.01169395,119.72000000,600.00,601.55,1.55,0.26,COINBASE,direct_intelligent|req:req_1768290634596_908xjo236|lot:7bf50900,Direct path: UD=OFF - Per-lot SELL [3/7]
f4aff5eb-a6c9-4bd0-8804-e4a558859ffa,SOL,5.00125031,120.03000000,600.30,2026-01-13 07:50:37,5.00125031,119.97000000,600.00,600.30,0.30,0.05,COINBASE,direct_intelligent|req:req_1768290634596_908xjo236|lot:b679fcf9,Direct path: UD=OFF - Per-lot SELL [2/7]
4da6c4ef-33f1-4927-9e6d-040fd3f761d7,SOL,4.98256104,120.03000000,598.06,2026-01-13 07:50:37,4.98256104,120.42000000,600.00,598.06,-1.94,-0.32,COINBASE,direct_intelligent|req:req_1768290634596_908xjo236|lot:81d336e3,Direct path: UD=OFF - Per-lot SELL [6/7]
066b321e-3a0f-4d77-8d70-d233b427c94f,SOL,4.99958337,120.88000000,604.35,2026-01-13 08:42:13,4.99958337,120.01000000,600.00,604.35,4.35,0.73,COINBASE,direct_intelligent|req:req_1768293731031_tbtjsmmbl|lot:48cc041c,Direct path: UD=OFF - Per-lot SELL [1/1]
4c745b23-1597-4a34-970c-7dce9077de40,AVAX,50.89058524,11.83000000,602.04,2026-01-13 09:03:31,50.89058524,11.79000000,600.00,602.04,2.04,0.34,COINBASE,direct_intelligent|req:req_1768295008686_cw9n4nn19|lot:ce81118e,Direct path: UD=OFF - Per-lot SELL [4/4]
ca9bca92-c33e-4df4-bf1c-e02768f1d42c,AVAX,51.06382979,11.83000000,604.09,2026-01-13 09:03:31,51.06382979,11.75000000,600.00,604.09,4.09,0.68,COINBASE,direct_intelligent|req:req_1768295008686_cw9n4nn19|lot:988d7a13,Direct path: UD=OFF - Per-lot SELL [3/4]
ce1c1928-b7b2-4d61-b631-608aaced7934,AVAX,51.06382979,11.83000000,604.09,2026-01-13 09:03:31,51.06382979,11.75000000,600.00,604.09,4.09,0.68,COINBASE,direct_intelligent|req:req_1768295008686_cw9n4nn19|lot:f8399a66,Direct path: UD=OFF - Per-lot SELL [2/4]
3e0ea38b-cb52-42bf-a858-33c40509c8fe,AVAX,51.15089514,11.83000000,605.12,2026-01-13 09:03:31,51.15089514,11.73000000,600.00,605.12,5.12,0.85,COINBASE,direct_intelligent|req:req_1768295008686_cw9n4nn19|lot:3c969b44,Direct path: UD=OFF - Per-lot SELL [1/4]
c838b773-7a13-4f54-8f93-ca6120c1c850,ADA,1796.94519317,0.33500000,601.98,2026-01-13 10:49:52,1796.94519317,0.33000000,600.00,610.96,10.96,1.83,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:a33bacd6,Direct path: UD=OFF - Per-lot SELL [1/7]
5e8d65c6-718b-4793-a834-e576e3db8321,ADA,1779.35943060,0.33500000,596.09,2026-01-13 10:49:52,1779.35943060,0.34000000,600.00,604.98,4.98,0.83,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:5d4c9ebd,Direct path: UD=OFF - Per-lot SELL [5/7]
0fcd8c42-af3e-4538-b40f-8540f886b594,ADA,1781.47268409,0.33500000,596.79,2026-01-13 10:49:52,1781.47268409,0.34000000,600.00,605.70,5.70,0.95,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:9b7bce41,Direct path: UD=OFF - Per-lot SELL [4/7]
1dbed75e-9804-4730-a429-db90857e3339,ADA,1784.12132025,0.33500000,597.68,2026-01-13 10:49:52,1784.12132025,0.34000000,600.00,606.60,6.60,1.10,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:203d2c49,Direct path: UD=OFF - Per-lot SELL [7/7]
14fa3f85-1161-4367-bf4f-e478b636946f,ADA,1784.65199286,0.33500000,597.86,2026-01-13 10:49:52,1784.65199286,0.34000000,600.00,606.78,6.78,1.13,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:41e8481b,Direct path: UD=OFF - Per-lot SELL [6/7]
7148b225-c9eb-42e0-993c-e4ec29b061c6,ADA,1786.77784395,0.33500000,598.57,2026-01-13 10:49:52,1786.77784395,0.34000000,600.00,607.50,7.50,1.25,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:9b5debb3,Direct path: UD=OFF - Per-lot SELL [3/7]
d63afd54-92ba-4fb7-86a2-c0291b26681c,ADA,1794.79509423,0.33500000,601.26,2026-01-13 10:49:52,1794.79509423,0.33000000,600.00,610.23,10.23,1.71,COINBASE,direct_intelligent|req:req_1768301390895_47ek68zm5|lot:99b54703,Direct path: UD=OFF - Per-lot SELL [2/7]
863fed39-2072-4ae6-9198-fb9963abf0a1,SOL,4.96360026,121.77000000,604.42,2026-01-13 12:53:21,4.96360026,120.88000000,600.00,604.42,4.42,0.74,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:648c8e6e,Direct path: UD=OFF - Per-lot SELL [1/10]
755d191d-2b72-44d2-9834-63720e879ab3,SOL,4.93705258,121.77000000,601.18,2026-01-13 12:53:21,4.93705258,121.53000000,600.00,601.18,1.18,0.20,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:58b7e8c2,Direct path: UD=OFF - Per-lot SELL [10/10]
8d7590e0-6074-4c26-a08d-ed92372eeba6,SOL,4.93542815,121.77000000,600.99,2026-01-13 12:53:21,4.93542815,121.57000000,600.00,600.99,0.99,0.17,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:c6f9e152,Direct path: UD=OFF - Per-lot SELL [9/10]
27393a35-bc0d-44d1-88a5-1f6015de5753,SOL,4.94356101,121.77000000,601.98,2026-01-13 12:53:21,4.94356101,121.37000000,600.00,601.98,1.98,0.33,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:44cc8414,Direct path: UD=OFF - Per-lot SELL [8/10]
39259653-7116-4a57-b098-061233d15e9d,SOL,4.93339911,121.77000000,600.74,2026-01-13 12:53:21,4.93339911,121.62000000,600.00,600.74,0.74,0.12,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:17d8f4cb,Direct path: UD=OFF - Per-lot SELL [7/10]
1d4f3c37-422a-45d3-baa8-730a7004e072,SOL,4.94233937,121.77000000,601.83,2026-01-13 12:53:21,4.94233937,121.40000000,600.00,601.83,1.83,0.31,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:0be8726c,Direct path: UD=OFF - Per-lot SELL [6/10]
2c9d736b-b6ae-4d6f-bc2f-37c9a013801e,SOL,4.92489535,121.77000000,599.70,2026-01-13 12:53:21,4.92489535,121.83000000,600.00,599.70,-0.30,-0.05,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:2039c8d9,Direct path: UD=OFF - Per-lot SELL [5/10]
785ee061-3aad-42fb-b6ef-2545fc8c2b6d,SOL,4.93745885,121.77000000,601.23,2026-01-13 12:53:21,4.93745885,121.52000000,600.00,601.23,1.23,0.21,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:a55da332,Direct path: UD=OFF - Per-lot SELL [4/10]
40777c4e-96db-4ed9-9599-8d017e8925ac,SOL,4.94356101,121.77000000,601.98,2026-01-13 12:53:21,4.94356101,121.37000000,600.00,601.98,1.98,0.33,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:a8e1e3c3,Direct path: UD=OFF - Per-lot SELL [3/10]
ca4805e2-4767-4d7f-a612-0914692add56,SOL,4.94519080,121.77000000,602.18,2026-01-13 12:53:21,4.94519080,121.33000000,600.00,602.18,2.18,0.36,COINBASE,direct_intelligent|req:req_1768308800014_45v3cgi5z|lot:b6285810,Direct path: UD=OFF - Per-lot SELL [2/10]
3ff23841-f1c2-4b38-b362-bdef14714772,ADA,1791.04477612,0.33690000,603.40,2026-01-13 14:01:29,1791.04477612,0.33000000,600.00,608.96,8.96,1.49,COINBASE,direct_intelligent|req:req_1768312888568_tvze4nwvy|lot:6fb6612d,Direct path: UD=OFF - Per-lot SELL [1/4]
4e0a582e-d794-4103-a5f4-acf6d3d891b5,ADA,1767.30486009,0.33690000,595.41,2026-01-13 14:01:29,1767.30486009,0.34000000,600.00,600.88,0.88,0.15,COINBASE,direct_intelligent|req:req_1768312888568_tvze4nwvy|lot:ce121db1,Direct path: UD=OFF - Per-lot SELL [4/4]
ebec21fc-ae1f-42ec-bd1a-f1e6d62f86cf,ADA,1781.47268409,0.33690000,600.18,2026-01-13 14:01:29,1781.47268409,0.34000000,600.00,605.70,5.70,0.95,COINBASE,direct_intelligent|req:req_1768312888568_tvze4nwvy|lot:2f31e414,Direct path: UD=OFF - Per-lot SELL [3/4]
715fdfcc-76be-4c33-98a5-3fbb7d09f3e6,ADA,1789.44229049,0.33690000,602.86,2026-01-13 14:01:29,1789.44229049,0.34000000,600.00,608.41,8.41,1.40,COINBASE,direct_intelligent|req:req_1768312888568_tvze4nwvy|lot:3701b448,Direct path: UD=OFF - Per-lot SELL [2/4]
afdc7c8a-5b68-4f6c-b87c-340960268d33,SOL,4.91400491,121.59000000,597.49,2026-01-13 14:01:33,4.91400491,122.10000000,600.00,597.49,-2.51,-0.42,COINBASE,direct_intelligent|req:req_1768312892201_7nk5o3p7v|lot:5e5e3304,Direct path: UD=OFF - Per-lot SELL [1/1]
bdd6b245-bc54-4b53-96f1-b4b303b53eae,BTC,0.00761090,79424.16000000,604.49,2026-01-13 14:36:50,0.00761090,78834.30000000,600.00,604.49,4.49,0.75,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:d2d5153f,Direct path: UD=OFF - Per-lot SELL [4/7]
4e7e5805-a654-42a1-9261-02df136b7ad9,BTC,0.00760023,79424.16000000,603.64,2026-01-13 14:36:50,0.00760023,78944.98000000,600.00,603.64,3.64,0.61,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:753f0541,Direct path: UD=OFF - Per-lot SELL [3/7]
15245ceb-0d1b-4a81-8549-dde029e88b82,BTC,0.00760405,79424.16000000,603.95,2026-01-13 14:36:50,0.00760405,78905.32000000,600.00,603.95,3.95,0.66,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:be7f0c4e,Direct path: UD=OFF - Per-lot SELL [2/7]
4590dfb8-e580-4f08-983c-4c542b33f411,BTC,0.00761251,79424.16000000,604.62,2026-01-13 14:36:50,0.00761251,78817.63000000,600.00,604.62,4.62,0.77,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:5167433a,Direct path: UD=OFF - Per-lot SELL [5/7]
98d628e0-5159-45ab-a40d-e129bb2c9a75,BTC,0.00762071,79424.16000000,605.27,2026-01-13 14:36:50,0.00762071,78732.82000000,600.00,605.27,5.27,0.88,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:20bf1479,Direct path: UD=OFF - Per-lot SELL [7/7]
2ffdbf73-e7d5-402b-926d-1ea552ce62b9,BTC,0.00758051,79424.16000000,602.08,2026-01-13 14:36:50,0.00758051,79150.35000000,600.00,602.08,2.08,0.35,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:d990eb0a,Direct path: UD=OFF - Per-lot SELL [6/7]
b96443e1-1933-4eca-a5ec-ea88b156e209,BTC,0.00761287,79424.16000000,604.65,2026-01-13 14:36:50,0.00761287,78813.90000000,600.00,604.65,4.65,0.78,COINBASE,direct_intelligent|req:req_1768315009639_j0pxxy71l|lot:aff7bb3a,Direct path: UD=OFF - Per-lot SELL [1/7]
